Elapsed [0:00:25.176994], G_step [560/10000], D_step[560/10000], d_out_gp: 0.6693, g_loss: 1.3925, 
Elapsed [0:00:25.146831], G_step [570/10000], D_step[570/10000], d_out_gp: 1.0163, g_loss: 0.6952, 
Elapsed [0:00:25.142857], G_step [580/10000], D_step[580/10000], d_out_gp: 1.0011, g_loss: 0.7119, 
Elapsed [0:00:25.157545], G_step [590/10000], D_step[590/10000], d_out_gp: 0.7805, g_loss: 1.3326, 
Elapsed [0:00:25.159707], G_step [600/10000], D_step[600/10000], d_out_gp: 0.6895, g_loss: 1.8082, 
Elapsed [0:00:25.148797], G_step [610/10000], D_step[610/10000], d_out_gp: 0.7183, g_loss: 1.4748, 
Elapsed [0:00:25.157255], G_step [620/10000], D_step[620/10000], d_out_gp: 1.0044, g_loss: 0.7115, 
Elapsed [0:00:25.169583], G_step [630/10000], D_step[630/10000], d_out_gp: 0.8744, g_loss: 1.0981, 
Elapsed [0:00:25.164334], G_step [640/10000], D_step[640/10000], d_out_gp: 0.7852, g_loss: 1.4438, 
Elapsed [0:00:25.163204], G_step [650/10000], D_step[650/10000], d_out_gp: 0.7670, g_loss: 1.4391, 
Elapsed [0:00:25.133229], G_step [660/10000], D_step[660/10000], d_out_gp: 0.7697, g_loss: 1.5238, 
Elapsed [0:00:25.151772], G_step [670/10000], D_step[670/10000], d_out_gp: 0.7743, g_loss: 1.2860, 
Elapsed [0:00:25.163804], G_step [680/10000], D_step[680/10000], d_out_gp: 0.8222, g_loss: 1.2569, 
Elapsed [0:00:25.142924], G_step [690/10000], D_step[690/10000], d_out_gp: 0.7896, g_loss: 1.3441, 
Elapsed [0:00:25.146058], G_step [700/10000], D_step[700/10000], d_out_gp: 0.9572, g_loss: 0.7473, 
Elapsed [0:00:25.148673], G_step [710/10000], D_step[710/10000], d_out_gp: 0.8069, g_loss: 1.1177, 
Elapsed [0:00:25.136530], G_step [720/10000], D_step[720/10000], d_out_gp: 0.7320, g_loss: 1.3734, 
Elapsed [0:00:25.159132], G_step [730/10000], D_step[730/10000], d_out_gp: 0.8143, g_loss: 1.2488, 
Elapsed [0:00:25.153648], G_step [740/10000], D_step[740/10000], d_out_gp: 0.8061, g_loss: 1.0752, 
Elapsed [0:00:25.166611], G_step [750/10000], D_step[750/10000], d_out_gp: 0.8471, g_loss: 1.3802, 
Elapsed [0:00:25.160984], G_step [760/10000], D_step[760/10000], d_out_gp: 0.8736, g_loss: 1.2142, 
Elapsed [0:00:25.157820], G_step [770/10000], D_step[770/10000], d_out_gp: 0.8337, g_loss: 1.0542, 
Elapsed [0:00:25.168447], G_step [780/10000], D_step[780/10000], d_out_gp: 0.5101, g_loss: 2.2092, 
Elapsed [0:00:25.081270], G_step [790/10000], D_step[790/10000], d_out_gp: 0.8956, g_loss: 1.1384, 
Elapsed [0:00:25.051311], G_step [800/10000], D_step[800/10000], d_out_gp: 0.8951, g_loss: 0.9204, 
Elapsed [0:00:25.060731], G_step [810/10000], D_step[810/10000], d_out_gp: 0.9560, g_loss: 1.2526, 
Elapsed [0:00:25.121756], G_step [820/10000], D_step[820/10000], d_out_gp: 0.9153, g_loss: 1.2827, 
Elapsed [0:00:24.993888], G_step [830/10000], D_step[830/10000], d_out_gp: 0.9891, g_loss: 0.9488, 
Elapsed [0:00:24.915753], G_step [840/10000], D_step[840/10000], d_out_gp: 0.9885, g_loss: 0.9423, 
Elapsed [0:00:24.834326], G_step [850/10000], D_step[850/10000], d_out_gp: 0.9977, g_loss: 0.9224, 
Elapsed [0:00:25.102185], G_step [860/10000], D_step[860/10000], d_out_gp: 0.9429, g_loss: 0.8887, 
Elapsed [0:00:25.021435], G_step [870/10000], D_step[870/10000], d_out_gp: 0.9870, g_loss: 0.9718, 
Elapsed [0:00:24.929299], G_step [880/10000], D_step[880/10000], d_out_gp: 0.9961, g_loss: 0.8818, 
Elapsed [0:00:24.807278], G_step [890/10000], D_step[890/10000], d_out_gp: 1.0025, g_loss: 0.9147, 
Elapsed [0:00:24.851826], G_step [900/10000], D_step[900/10000], d_out_gp: 1.0012, g_loss: 0.8203, 
Elapsed [0:00:24.894828], G_step [910/10000], D_step[910/10000], d_out_gp: 1.0039, g_loss: 0.9833, 
Elapsed [0:00:24.873168], G_step [920/10000], D_step[920/10000], d_out_gp: 1.0068, g_loss: 0.8442, 
Elapsed [0:00:24.823901], G_step [930/10000], D_step[930/10000], d_out_gp: 0.9940, g_loss: 0.8181, 
Elapsed [0:00:24.760355], G_step [940/10000], D_step[940/10000], d_out_gp: 0.9942, g_loss: 0.9773, 
Elapsed [0:00:25.085075], G_step [950/10000], D_step[950/10000], d_out_gp: 0.9744, g_loss: 0.7506, 
Elapsed [0:00:24.869835], G_step [960/10000], D_step[960/10000], d_out_gp: 0.9863, g_loss: 0.8386, 
Elapsed [0:00:24.906571], G_step [970/10000], D_step[970/10000], d_out_gp: 0.9838, g_loss: 0.8934, 
Elapsed [0:00:24.835750], G_step [980/10000], D_step[980/10000], d_out_gp: 1.0012, g_loss: 0.7429, 
Elapsed [0:00:24.822615], G_step [990/10000], D_step[990/10000], d_out_gp: 1.0009, g_loss: 0.8598, 
Elapsed [0:00:24.792319], G_step [1000/10000], D_step[1000/10000], d_out_gp: 1.0011, g_loss: 0.7645, 
Elapsed [0:00:24.802449], G_step [1010/10000], D_step[1010/10000], d_out_gp: 1.0007, g_loss: 0.7857, 
Elapsed [0:00:24.856244], G_step [1020/10000], D_step[1020/10000], d_out_gp: 1.0083, g_loss: 0.7651, 
Elapsed [0:00:24.908995], G_step [1030/10000], D_step[1030/10000], d_out_gp: 0.8693, g_loss: 1.5233, 
Elapsed [0:00:25.048880], G_step [1040/10000], D_step[1040/10000], d_out_gp: 1.0159, g_loss: 0.6966, 
Elapsed [0:00:24.986949], G_step [1050/10000], D_step[1050/10000], d_out_gp: 0.9951, g_loss: 0.7282, 
Elapsed [0:00:24.876016], G_step [1060/10000], D_step[1060/10000], d_out_gp: 0.9831, g_loss: 0.7855, 
Elapsed [0:00:24.854118], G_step [1070/10000], D_step[1070/10000], d_out_gp: 0.9882, g_loss: 0.9141, 
Elapsed [0:00:24.891455], G_step [1080/10000], D_step[1080/10000], d_out_gp: 0.9990, g_loss: 0.8356, 
Elapsed [0:00:24.849352], G_step [1090/10000], D_step[1090/10000], d_out_gp: 1.0006, g_loss: 0.7778, 
Elapsed [0:00:24.818502], G_step [1100/10000], D_step[1100/10000], d_out_gp: 0.9965, g_loss: 0.9300, 
Elapsed [0:00:24.768613], G_step [1110/10000], D_step[1110/10000], d_out_gp: 0.9993, g_loss: 0.8512, 
Elapsed [0:00:24.726240], G_step [1120/10000], D_step[1120/10000], d_out_gp: 0.9946, g_loss: 0.7800, 
Elapsed [0:00:24.914651], G_step [1130/10000], D_step[1130/10000], d_out_gp: 0.9846, g_loss: 0.9996, 
Elapsed [0:00:24.746618], G_step [1140/10000], D_step[1140/10000], d_out_gp: 1.0076, g_loss: 0.8186, 
Elapsed [0:00:24.791767], G_step [1150/10000], D_step[1150/10000], d_out_gp: 1.0081, g_loss: 0.7745, 
Elapsed [0:00:24.764615], G_step [1160/10000], D_step[1160/10000], d_out_gp: 1.0135, g_loss: 0.8010, 
Elapsed [0:00:24.796208], G_step [1170/10000], D_step[1170/10000], d_out_gp: 1.0115, g_loss: 0.7380, 
Elapsed [0:00:24.751482], G_step [1180/10000], D_step[1180/10000], d_out_gp: 0.9178, g_loss: 0.8538, 
Elapsed [0:00:24.753920], G_step [1190/10000], D_step[1190/10000], d_out_gp: 1.0164, g_loss: 0.6949, 
Elapsed [0:00:24.760477], G_step [1200/10000], D_step[1200/10000], d_out_gp: 1.0151, g_loss: 0.6943, 
Elapsed [0:00:24.792668], G_step [1210/10000], D_step[1210/10000], d_out_gp: 1.0132, g_loss: 0.6999, 
Elapsed [0:00:24.715333], G_step [1220/10000], D_step[1220/10000], d_out_gp: 1.0086, g_loss: 0.7236, 
Elapsed [0:00:24.743704], G_step [1230/10000], D_step[1230/10000], d_out_gp: 1.0155, g_loss: 0.7016, 
Elapsed [0:00:24.745224], G_step [1240/10000], D_step[1240/10000], d_out_gp: 1.0140, g_loss: 0.7142, 
Elapsed [0:00:24.722692], G_step [1250/10000], D_step[1250/10000], d_out_gp: 1.0114, g_loss: 0.7151, 
Elapsed [0:00:24.740622], G_step [1260/10000], D_step[1260/10000], d_out_gp: 1.0059, g_loss: 0.7400, 
Elapsed [0:00:24.782962], G_step [1270/10000], D_step[1270/10000], d_out_gp: 1.0127, g_loss: 0.7690, 
Elapsed [0:00:24.698390], G_step [1280/10000], D_step[1280/10000], d_out_gp: 1.0115, g_loss: 0.7838, 
Elapsed [0:00:24.951732], G_step [1290/10000], D_step[1290/10000], d_out_gp: 0.9758, g_loss: 0.8076, 
Elapsed [0:00:24.735828], G_step [1300/10000], D_step[1300/10000], d_out_gp: 0.9833, g_loss: 0.8805, 
